1.030200888,1.273451599,1.103051065,0.501258459,0.68995851,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.39,-0.469,-0.39,0.100890334,-1.209521961,-0.026761951,0.246294098,1.2,1.153846154,1.076923077,0.36,1.8,0.08,0
0.934313764,1.250184965,1.255233609,0.413214263,0.816612273,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.39,-0.469,-0.39,0.100890334,0.061109469,-0.026761951,0.26350386,1.2,1.153846154,1.061538462,2.08,1.92,-1.8,0
1.089208349,1.263480184,1.388387477,0.411487906,-0.623441008,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.4,-0.469,-0.39,0.100890334,0.061109469,-0.026761951,0.246294098,1.2,1.153846154,1.061538462,-0.8,2.2,1.2,0
0.856866472,1.256832575,1.23121342,0.437383258,0.430318297,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.4,-0.469,-0.39,0.100890334,1.3317409,-0.026761951,0.246294098,1.2,1.153846154,1.061538462,0.48,0.76,0.48,0
0.926937832,1.236889745,1.18516496,0.570312729,0.958464487,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.4,-0.469,-0.39,0.100890334,0.061109469,-0.026761951,0.225259945,1.2,1.138461538,1.061538462,-0.48,1.2,-0.04,0
0.908498,1.293394429,1.488522372,0.615198005,1.731052438,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.4,-0.469,-0.39,0.100890334,0.061109469,-0.026761951,0.225259945,1.183076923,1.138461538,1.061538462,1.88,1.4,0,0
1.20722327,1.236889745,1.337347504,0.625556146,-0.580378728,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.4,-0.469,-0.39,0.100890334,0.061109469,-0.026761951,0.225259945,1.183076923,1.138461538,1.046153846,0.96,2.08,2.04,0
0.882682236,1.250184965,1.267255421,0.615198005,-0.548715288,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.4,-0.469,-0.39,1.225767053,-2.480153392,-0.04254257,0.225259945,1.183076923,1.138461538,1.046153846,0.6,1.08,0.36,0
0.738851551,1.263480184,1.25924088,0.623829789,1.422017258,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.4,-0.469,-0.39,0.100890334,-1.209521961,-0.04254257,0.225259945,1.183076923,1.123076923,1.046153846,-0.64,-0.04,-1.32,0
0.735163584,1.230242135,1.137101147,0.480542177,-0.261211247,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.4,-0.469,-0.39,-1.023986385,-2.480153392,-0.04254257,0.225259945,1.167692308,1.123076923,1.046153846,-0.6,1.24,1.6,0
0.753603416,1.230242135,0.97889598,0.301001073,-0.113026345,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.4,-0.48,-0.39,1.225767053,0.061109469,-0.026761951,0.206137988,1.167692308,1.123076923,1.046153846,1.56,-0.52,1.28,0
1.347365989,1.256832575,1.370366476,0.116280899,0.351792964,-0.492357452,0.135454738,0.217777778,0.222222222,0.222222222,0,0,0,-0.4,-0.48,-0.4,0.100890334,0.061109469,-0.056745126,0.206137988,1.167692308,1.123076923,1.046153846,-0.72,1.4,2.2,0
1.126088012,1.230242135,1.127071254,0.280284792,-0.538582987,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.4,-0.48,-0.39,-1.023986385,0.061109469,-0.04254257,0.206137988,1.167692308,1.123076923,1.046153846,1.84,-0.6,2.12,0
1.181407506,1.230242135,1.137101147,0.219862305,-0.077563291,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.4,-0.469,-0.39,-1.023986385,0.061109469,-0.04254257,0.188928226,1.167692308,1.123076923,1.029230769,2.32,0,2.36,0
1.657155158,1.273451599,1.482499749,0.335528209,1.723453213,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.4,-0.48,-0.4,0.100890334,0.061109469,-0.026761951,0.188928226,1.167692308,1.123076923,1.029230769,-0.4,1.6,2.16,0
1.269918697,1.273451599,1.448473101,0.518522026,1.363756527,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.4,-0.48,-0.4,0.100890334,-1.209521961,-0.04254257,0.188928226,1.167692308,1.106153846,1.029230769,2.08,-0.68,2.12,0
1.192471405,1.263480184,1.353376586,0.551322805,-0.27007701,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.4,-0.48,-0.39,0.100890334,-1.209521961,-0.026761951,0.188928226,1.167692308,1.106153846,1.029230769,2.28,0.6,-1.24,0
1.17771954,1.256832575,1.534570832,0.390771625,-1.149054122,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.4,-0.48,-0.4,-1.023986385,-2.480153392,-0.026761951,0.188928226,1.153846154,1.106153846,1.029230769,-0.24,0.2,-0.44,0
1.126088012,1.263480184,1.201170608,0.140449893,-0.758960534,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.4,-0.48,-0.4,0.100890334,-1.209521961,-0.026761951,0.188928226,1.153846154,1.106153846,1.013846154,-0.6,0.24,2.08,0
0.952753596,1.256832575,1.271262691,-0.201368747,-1.149054122,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.4,-0.48,-0.4,-1.023986385,0.061109469,-0.026761951,0.206137988,1.153846154,1.106153846,1.013846154,-0.64,2.2,-1.76,0
0.80892291,1.256832575,1.4304521,-0.534555604,-0.874215458,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.4,-0.48,-0.4,1.225767053,0.061109469,-0.026761951,0.225259945,1.153846154,1.090769231,1.013846154,0.6,-0.48,0.28,0
0.923249865,1.236889745,1.151114877,-0.318761008,-0.246012795,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.4,-0.48,-0.4,1.225767053,1.3317409,-0.04254257,0.246294098,1.153846154,1.090769231,1.013846154,-0.4,0,2,0
1.17771954,1.306689648,1.386395558,-0.303223797,0.104818127,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.4,-0.48,-0.4,0.100890334,0.061109469,-0.04254257,0.225259945,1.153846154,1.090769231,1.013846154,-0.32,1.6,-0.04,0
1.011761057,1.263480184,1.374373747,-0.708917638,-3.577006751,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.4,-0.48,-0.4,-1.023986385,0.061109469,-0.026761951,0.246294098,1.153846154,1.090769231,1.013846154,0.56,-0.6,-1.28,0
1.221975135,1.263480184,1.434435937,-1.083537058,-1.542947324,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.4,-0.48,-0.4,0.100890334,0.061109469,-0.026761951,0.246294098,1.153846154,1.090769231,1.013846154,0.64,1.92,-1.2,0
0.985945292,1.236889745,1.424429477,-1.021388214,0.296065308,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.4,-0.48,-0.4,-1.023986385,0.061109469,-0.026761951,0.246294098,1.153846154,1.090769231,1,0.84,0.8,0.44,0
0.915873933,1.263480184,1.436451289,-0.990313792,-0.518318385,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.4,-0.48,-0.4,-1.023986385,0.061109469,-0.026761951,0.246294098,1.153846154,1.090769231,1,1.48,2.04,0.84,0
0.915873933,1.263480184,1.27726188,-0.881553315,-0.140890172,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.4,-0.49,-0.4,0.100890334,-1.209521961,-0.04254257,0.246294098,1.138461538,1.090769231,1,-1.76,-0.04,-0.64,0
0.860554438,1.273451599,1.337347504,-0.607062589,-0.432193826,-0.498181738,-0.004080136,0.217777778,0.222222222,0.222222222,0,0,0,-0.4,-0.49,-0.4,-1.023986385,0.061109469,-0.04254257,0.246294098,1.138461538,1.076923077,1,0,-0.48,-1.08,0
